03/08/2022 00:00,115.282,115.506,115.253,115.417,13.5,0.12
03/07/2022 00:00,114.89,115.472,114.818,115.31,42,0.36
03/04/2022 00:00,115.457,115.554,114.648,114.851,-60.6,-0.53
03/03/2022 00:00,115.523,115.808,115.385,115.46,-6.3,-0.05
03/02/2022 00:00,114.891,115.684,114.788,115.514,62.3,0.54
03/01/2022 00:00,114.994,115.29,114.7,114.904,-9,-0.08
02/28/2022 00:00,115.31,115.777,114.862,114.972,-33.8,-0.29
02/25/2022 00:00,115.469,115.758,115.145,115.526,5.7,0.05
02/24/2022 00:00,114.982,115.696,114.41,115.535,55.3,0.48
02/23/2022 00:00,115.058,115.205,114.928,115.013,-4.5,-0.04
02/22/2022 00:00,114.723,115.243,114.501,115.073,35,0.3
02/21/2022 00:00,114.989,115.122,114.716,114.72,-26.9,-0.23
02/18/2022 00:00,114.931,115.299,114.79,115.039,10.8,0.09
02/17/2022 00:00,115.48,115.539,114.848,114.912,-56.8,-0.49
02/16/2022 00:00,115.592,115.791,115.359,115.45,-14.2,-0.12
02/15/2022 00:00,115.511,115.874,115.257,115.592,8.1,0.07
02/14/2022 00:00,115.384,115.744,115.007,115.526,14.2,0.12
02/11/2022 00:00,115.967,116.174,115.015,115.432,-53.5,-0.46
02/10/2022 00:00,115.502,116.336,115.48,115.996,49.4,0.43
02/09/2022 00:00,115.541,115.681,115.324,115.538,-0.3,0
02/08/2022 00:00,115.087,115.625,115.04,115.541,45.4,0.39
02/07/2022 00:00,115.256,115.381,114.917,115.097,-15.9,-0.14
02/04/2022 00:00,114.936,115.428,114.772,115.183,24.7,0.21
02/03/2022 00:00,114.403,114.988,114.328,114.983,58,0.5
02/02/2022 00:00,114.66,114.801,114.152,114.434,-22.6,-0.2
02/01/2022 00:00,115.127,115.192,114.566,114.684,-44.3,-0.39
01/31/2022 00:00,115.256,115.593,114.923,115.133,-12.3,-0.11
01/28/2022 00:00,115.354,115.686,115.124,115.235,-11.9,-0.1
01/27/2022 00:00,114.632,115.49,114.476,115.356,72.4,0.63
01/26/2022 00:00,113.885,114.697,113.781,114.671,78.6,0.69
01/25/2022 00:00,113.939,114.153,113.666,113.858,-8.1,-0.07
01/24/2022 00:00,113.633,114.001,113.472,113.98,34.7,0.3
01/21/2022 00:00,114.067,114.151,113.607,113.693,-37.4,-0.33
01/20/2022 00:00,114.332,114.549,113.965,114.102,-23,-0.2
01/19/2022 00:00,114.599,114.79,114.207,114.325,-27.4,-0.24
01/18/2022 00:00,114.6,115.054,114.446,114.582,-1.8,-0.02
01/17/2022 00:00,114.107,114.647,114.107,114.608,50.1,0.44
01/14/2022 00:00,114.15,114.266,113.483,114.201,5.1,0.04
01/13/2022 00:00,114.631,114.702,113.998,114.157,-47.4,-0.42
01/12/2022 00:00,115.289,115.477,114.383,114.632,-65.7,-0.57
01/11/2022 00:00,115.13,115.681,115.125,115.295,16.5,0.14
01/10/2022 00:00,115.567,115.851,115.044,115.19,-37.7,-0.33
01/07/2022 00:00,115.804,116.045,115.531,115.548,-25.6,-0.22
01/06/2022 00:00,116.069,116.182,115.624,115.843,-22.6,-0.2
01/05/2022 00:00,116.117,116.24,115.618,116.099,-1.8,-0.02
01/04/2022 00:00,115.295,116.349,115.251,116.121,82.6,0.71
01/03/2022 00:00,115.042,115.366,114.947,115.321,27.9,0.24
12/31/2021 00:00,115.045,115.197,115.005,115.092,4.7,0.04
12/30/2021 00:00,114.935,115.219,114.915,115.052,11.7,0.1
12/29/2021 00:00,114.656,115.037,114.656,114.963,30.7,0.27
12/28/2021 00:00,114.842,114.952,114.708,114.82,-2.2,-0.02
12/27/2021 00:00,114.296,114.913,114.274,114.882,58.6,0.51
12/24/2021 00:00,114.282,114.512,114.268,114.335,5.3,0.05
12/23/2021 00:00,114.083,114.469,114.055,114.403,32,0.28
12/22/2021 00:00,114.074,114.372,113.952,114.115,4.1,0.04
12/21/2021 00:00,113.587,114.217,113.55,114.081,49.4,0.43
12/20/2021 00:00,113.593,113.733,113.328,113.629,3.6,0.03
12/17/2021 00:00,113.613,113.855,113.141,113.703,9,0.08
12/16/2021 00:00,113.951,114.249,113.561,113.702,-24.9,-0.22
12/15/2021 00:00,113.713,114.268,113.626,114.044,33.1,0.29
12/14/2021 00:00,113.398,113.758,113.304,113.751,35.3,0.31
12/13/2021 00:00,113.276,113.728,113.276,113.58,30.4,0.27
12/10/2021 00:00,113.426,113.79,113.223,113.384,-4.2,-0.04
12/09/2021 00:00,113.656,113.812,113.274,113.463,-19.3,-0.17
12/08/2021 00:00,113.614,113.953,113.31,113.687,7.3,0.06
12/07/2021 00:00,113.445,113.78,113.402,113.574,12.9,0.11
12/06/2021 00:00,112.835,113.55,112.835,113.485,65,0.57
12/03/2021 00:00,112.992,113.612,112.559,112.826,-16.6,-0.15
12/02/2021 00:00,112.734,113.329,112.627,113.187,45.3,0.4
12/01/2021 00:00,113.143,113.63,112.672,112.769,-37.4,-0.33
11/30/2021 00:00,113.519,113.888,112.53,113.137,-38.2,-0.34
11/29/2021 00:00,113.633,113.955,112.99,113.534,-9.9,-0.09
11/26/2021 00:00,115.303,115.364,113.053,113.301,-200.2,-1.77
11/25/2021 00:00,115.414,115.46,115.243,115.325,-8.9,-0.08
11/24/2021 00:00,115.118,115.521,114.827,115.405,28.7,0.25
11/23/2021 00:00,114.867,115.189,114.483,115.126,25.9,0.22
